digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
9b24a7a1a9e22585dd3d275abbf68ea26a6731faf7cded7d58e1ba2f6a7528e4,530,0x058f7397eedd4193bbcef8cd9d586e6802b93249,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,1627488113987,11.0,11,1.22225e+17,1627488118817,2,9,12,3,9,8,9
d8382232e7c7b45e6baaf5b79e9d9cbc99e1a7c82ea956d81059f9db333a75c9,533,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113988,11.0,11,1000000000000.0,1627488118824,2,9,12,3,9,8,9
152a627e81354866748bea3e1fb04e4a0ef7a500293252c1dbe709afd0e8564a,534,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113988,11.0,11,1000000000000.0,1627488118843,2,9,12,3,9,8,9
893bf30313275c0c4c9585d48ff60cc4376c3f86f9cbb66092977d8a42c704e1,536,0xb0f264dc10ce034ca560a614b1e044c1d91a3bae,0x7e762b1a01ddf9a6449e7ad7f770cfa7ec62616e,1627488113988,11.0,11,1.125e+18,1627488118850,2,14,14,11,11,0,0
a0df08197f626d93aeefe5505e13545be360af8b11ac23643dfcc76b1b3ec509,537,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113988,11.0,11,1000000000000.0,1627488118874,2,9,12,3,9,8,9
0bcb55a7b2b01256177392a328d83d872ca37366f6498aca7b0a8015e0c7897c,539,0x8f122ebc5eb2294ca48f29c3982af90cb714cda2,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113989,11.0,11,5.0416454674e+20,1627488118884,2,2,8,1,8,8,15
d41678d5dd76928dc0b9c9091fe1ac9c7b17e59d6af4dce41e6a37e7cee3f437,540,0xaa656e51565979f6893797a72fcd06716a15eab8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113989,11.0,11,1.00170216e+18,1627488118891,2,8,8,1,2,7,15
96958c6304cc9e5d6df59f4d46c596caed637b580f96a881a1c2c2a4ed10a515,542,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113989,11.0,11,2.4445e+17,1627488118898,2,9,12,3,9,8,9
45f28b4c1066e7d4fa4271549095f601df0a921770ecc497e1eae270b0e2c4ac,543,0x058f7397eedd4193bbcef8cd9d586e6802b93249,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,1627488113989,11.0,11,3.0e+17,1627488118905,2,9,12,3,9,8,9
a8ac3b7d5306202128b86c0dfa0316b1db80b2bdc094bb39268a13626e3b9b72,544,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113989,11.0,11,1000000000000.0,1627488118913,2,9,12,3,9,8,9
10f4c71f879d7efd5f15dcda86e6f7b0b450941ef54cdd649db2a48932f5d7d9,545,0x7e762b1a01ddf9a6449e7ad7f770cfa7ec62616e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113990,11.0,11,1.12378612e+18,1627488118920,2,8,14,1,11,0,15
a687dab245aad023f8326ea1a18c2bfd4a98c5648c7d44b3c6543c026b20cf7d,546,0x058f7397eedd4193bbcef8cd9d586e6802b93249,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,1627488113990,11.0,11,2.0,1627488118926,2,9,12,3,9,8,9
19203c379bb42bc0a6a34f86cbb104474708dfca6c5f6663400e3559140ba88b,547,0x058f7397eedd4193bbcef8cd9d586e6802b93249,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,1627488113990,11.0,11,0.0,1627488118933,2,9,12,3,9,8,9
4851fb8a761fdc33a1c87c9b4e60c2004093663518d3d380fbd8a4b25b76ad4e,548,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113990,11.0,11,1.0,1627488118940,2,9,12,3,9,8,9
184e3fd85e9899753d059ad7a3a66208edc80d5c2b2a26749a51fea6d72182f9,551,0xc47bbab627ec67afb5df87fecba7e53c59fc346c,0x058f7397eedd4193bbcef8cd9d586e6802b93249,1627488113991,11.0,11,0.0,1627488118948,2,9,12,3,9,8,9
873f91b45ca709ad8d03bf19be4ad65f6ecaa2400feead4961540c53dfcf217d,552,0x412a68f6c645559cc977fc4964047a201d1bb0e2,0x80a55a6e554e0a2a792291f16a4d146ec12f265c,1627488113991,11.0,11,1.0e+19,1627488118955,2,2,12,9,12,1,12
63ee16a9bdf430cb342fc1be913bb9c83a00a17282ac0a1e671e2dfc7fe1bec7,554,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x46da3779054c0b80255f2afe3cc536bcff7426cf,1627488113991,11.0,11,1.2589874e+18,1627488118961,2,9,15,6,6,6,13
853aa3e2f68a403b016a5dfce8462151a12c0aaa4d06c14515fd465e0f3b92a0,558,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0xea5069f1a29e93e4e657f710aeb6f7b5cf455593,1627488113992,11.0,11,2.46784301e+18,1627488118971,2,3,9,3,6,3,13
61e387ddff45a76d057b29f98388fa5e42aed5792ccdaad6f125504d68b2a3cd,559,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x04719524a3f646f9cf42a0480013944813c1c31b,1627488113992,11.0,11,3.46910658e+18,1627488118979,2,9,11,6,6,6,13
50f3edf2ac2849bc3378b83cf4622c283fdffdd23cbbabcc07f73f2fbca9d277,564,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x13258a1aa418c990ce59616c26338a44899d854c,1627488113993,11.0,11,1.227105661e+19,1627488118987,2,9,12,6,7,9,13
73950fcb896b876476cf4c949a489e090cd939737862556c89eb3e187ed62cef,565,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x126616e4216387fdcb86b3bf66c691ae9b077e9a,1627488113993,11.0,11,2.219835877e+19,1627488118995,2,9,10,6,6,6,13
1ba59327da3d015acdb22c42a5e5f1032e579095e4b0f2f92f7509b39b4b34c5,566,0xc544b25bb91b87e380dda392687c6216b0260671,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113993,11.0,11,1.72760446e+18,1627488119002,2,1,8,1,6,13,15
67b49e8227553b33fe3f01d60ab21b119c4d55f1c49b37c571b0914ef68d1571,567,0x9a6eb0bbbe50281644d7a7839147f59819506ac0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113993,11.0,11,7.22864711e+18,1627488119008,2,0,8,1,6,13,15
95c925e55e03579f4857985c947391b9f9cd168d016c08ea8553acae04635179,570,0x233b4fc39b20bb5ecf29882d7f068544bcc5eb78,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113994,11.0,11,7.00385166e+18,1627488119015,2,8,8,1,6,13,15
2d53a301ae1fc657cebcefdd86fd710d2430f7dc4b32d2bd37e2dd58a3974688,571,0xa270859a7dd7bef18258bde4b85dd3691fde277d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113994,11.0,11,5.70998419e+18,1627488119023,2,8,13,1,3,13,15
1618eb2e3d9191433e52d850597d2f556a7de1449bbe7460651c187749f5241e,573,0x9cf253b20806e369059d8d8023f376b1ae248add,0x214bff3588c0607ac539d1407fb382c787b487ed,1627488113994,11.0,11,5.018e+18,1627488119030,2,13,13,6,6,6,6
f0b1af1c61be841fd035fe88b1f845092b2acb859c51ffa425273028cd3b5b66,576,0xe64d681b0ebca2997d5f35e72ebc7777973299d7,0x931ac2444b057f80a06a4fb627f26ffa5ce41184,1627488113995,11.0,11,9.999e+18,1627488119039,2,4,7,8,8,0,0
06d39797a3adc6b59e2644676d66e59ce134f98c1d3d722f55281136a53631be,577,0xadfb217ae035cb8f865bc3a0b02aff2e60cdaa26,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488113995,11.0,11,2.4740539e+17,1627488119046,2,1,6,2,12,6,7
16594a85311386994fd1ad38531a50f29c7cc7d3966375ce81a8149b3fcb71cb,578,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7fdf07a0f977e4032c1f082df831423abf58d13d,1627488113995,11.0,11,5.01513885924129e+17,1627488119163,2,10,13,0,7,9,9
a3ebb06fd8bd85aa961a34d3816f0b242783e38bd87e67ebc6c019d7c0158b65,580,0x13258a1aa418c990ce59616c26338a44899d854c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113996,11.0,11,1.226987083e+19,1627488119301,2,8,12,1,7,9,15
3c2331bbec54ff9e15ef00d30e915052b0362cde9093c0214dd52bbf61574336,582,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x139961171236f8260f7d28b94b5a7352bb114f80,1627488113996,11.0,11,5.05060374317024e+17,1627488119417,2,0,10,0,9,9,13
017344c9d96c0a0213b7d9d2b94d391c4c22261b0a9ccb6775d794ebd6216425,583,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa80a8ecbf729c98404ee20b39945ad8debd08c61,1627488113997,11.0,11,5.10203950001182e+17,1627488119510,2,1,10,0,9,9,12
94d893bc10795685f54c8aa6f10f56118a0b7a342becab6cc9124350595b52e0,584,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xbdf4eb4b74b32a4cead5e49cc4f514f178ebce6e,1627488113997,11.0,11,5.16506251298716e+17,1627488119599,2,10,14,0,11,9,9
7170ff9959624a987add5115df7bd9a8abbaac865808352594d7334355bc52bc,585,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe35453eef2cc3c7a044d0ac134ba615908fa82ee,1627488113997,11.0,11,5.23103280839167e+17,1627488119669,2,10,14,0,11,0,9
a34ffe08ccc07b9a1f963d070de27cf1746641940c9939b45694227b50c7c932,586,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfaf4d1326d886d8dfe403b3f8a00dc7a7ea05629,1627488113997,11.0,11,5.25071163652487e+17,1627488119785,2,9,10,0,8,7,9
48c74d65ee5cb7cd55582f704e8c9ee0edb556eaaa114e625a474264a7aba11e,587,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8421b6810a1aee71b0baa38d7e1b5de6f71245d2,1627488113997,11.0,11,5.25400896589258e+17,1627488119864,2,2,10,0,9,0,9
e2266de2205d949f0c8401ed6901ab2d68b6e1cb41994d7ea777af7bce765390,588,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x4ada827a479cf31e27be19fcf33fb06d881057b7,1627488113997,11.0,11,5.2783513520407e+17,1627488126066,2,7,10,0,9,9,10
255491c96cb502879399dbf37a4e3bc9bea192c0c44e6f920e16cd89b92f33db,589,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd223ed5b348a82910987cbbc7875a7ae62e1ba53,1627488113998,11.0,11,5.32669651642484e+17,1627488126122,2,3,10,0,8,9,11
b7d7a0f25450283d7e98f47a143c291b2a74da0610812714d9874fde8285452f,590,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfaa12b5c220f5cb5594d244e125f6aed574b5697,1627488113998,11.0,11,5.34375414571452e+17,1627488126131,2,7,10,0,10,9,9
4428e2b910ce178a53f678bb89ca6db8547e6f772c76b7af7a70607b2646123c,591,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5ce0b6862cce9162e87e0849e387cb5df4f9118c,1627488113998,11.0,11,5.52282124250889e+17,1627488126144,2,10,12,0,12,9,11
cfb19e9977a8711be1a4e7a007f5810407d1a4b807e9e78f45c8b7d3895d66ec,592,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x64fd89bdc1a51083fa01b387a4f8d02899321850,1627488113998,11.0,11,5.60109986237533e+17,1627488126151,2,0,10,0,10,9,9
cc409e079d464f39a0961f9e4dacc7a3685efbd6b152e0717f1f5acdc366d951,593,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf0e93902c82c20c953ba57d195e6c2987e6ba37f,1627488113998,11.0,11,5.63073967393025e+17,1627488126159,2,10,15,0,7,2,9
86baaf8e0956cbb35f4acd524fcf2d91dcb36de6d6d2b90932acb354f349cff1,594,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x17bf56c2b514edf8ff776d44d4a85908b645f5ed,1627488113999,11.0,11,5.68900904654723e+17,1627488126171,2,10,13,0,12,9,9
d3312b68a66c34a72dc27ffb5c00c9ba61e1b1346b1155b70fb71f7a51f294ce,595,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb1f9faafe5f917d92ebf5b21c25dc77c2cf86000,1627488113999,11.0,11,5.69962173903062e+17,1627488126179,2,0,10,0,12,9,10
c4b767f9ad5f8501d6f78904ea77e9d64a1316ce7f986fa5bc0a002045eae709,596,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x76e986cecf77a5b5d7595172aadb3a7a37e1044b,1627488113999,11.0,11,5.73697336135221e+17,1627488126189,2,10,11,0,3,8,9
90fd1fd52c540a8555459fbad12286aeab855ee6f5cf1f98afc27ce127b3c3a3,597,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0bedd1a8cc3a37e1ef356a03347886e801e0c444,1627488113999,11.0,11,5.9114906605025e+17,1627488126210,2,4,10,0,12,9,9
5f7d543fe289792a437576ac52bd535ba9561a14a94eaa1b6d28fa478cb9f945,598,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x4c84686094c69469502847d76a8190f3cd9e921c,1627488113999,11.0,11,5.93080182903027e+17,1627488126218,2,10,12,0,8,9,11
2677d2fc169d99b205dcd897c47231f6faf1d78f74fc7517a3ac8fb234594fbf,599,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x37e0b394d41c669662b52628639e6e4c1ac3f23d,1627488114000,11.0,11,6.25962186037126e+17,1627488126239,2,10,13,0,10,9,11
895ea1b2561cd3b3aa27c323598b906e728b6e8b9546e25fc72abfabde42e24a,600,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe2376e68d8260ac85ea789ca4facce34a816ddec,1627488114000,11.0,11,6.35680992161571e+17,1627488126246,2,10,12,0,3,3,9
c44840d9e611c47eee736c35cca921c963817fe6595f00583d7f4fd12d92987b,601,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5c6935cc46a0ccd4f0e1eb8c27103e46aa9517db,1627488114000,11.0,11,6.36214550327655e+17,1627488126257,2,10,11,0,10,9,10
4ecdfc4bb6b864330ffe02665182503652596c3b40e09b6fd777d4f5745eda7b,602,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xaecf258f8242d3806087be4a8f10bc00093876b1,1627488114000,11.0,11,6.40150146356068e+17,1627488126274,2,1,10,0,10,9,9
7a215276f07999021386b766949f64106c8b004a61e98ab898de7363d8f54a9f,603,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2d11763b4999fb3b61ca8d19c8c77a743079f7bd,1627488114000,11.0,11,6.42684797029447e+17,1627488126285,2,10,13,0,3,8,9
5c19e3eb3a548e662fa873ab23839f287eab77003911d78280180044d60576cb,604,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa49df9791572337669a961b88015afde5ed1d534,1627488114000,11.0,11,6.45256898077256e+17,1627488126293,2,4,10,0,10,9,11
38b1121b1e674ad3d11c90ab0317c9cb150d1009642cf8818c8f3d4ae6875d8b,605,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x40328669c1cde50a6adab908672e7e4f8d708b50,1627488114001,11.0,11,6.46571951614211e+17,1627488126302,2,0,10,0,11,8,9
e025c0311c1a9dc599433973217aa7f2b6f5107d0b8bcf36ba0fa7f776df8ea2,606,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0050becea9c5375c502b46e52c72b3a77f42da0b,1627488114001,11.0,11,6.47389744375479e+17,1627488126308,2,10,11,0,12,9,9
6c145987d661b5f9f53e3796ff7a2c18bff9f0bb30b8a2c47b0e8bf23fe32e7c,607,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb0b3385a645eb80b431224920043447ab1303ea8,1627488114001,11.0,11,6.47983122332723e+17,1627488126315,2,8,10,0,8,9,9
a2146765d7236e3ed5ae85c1320be05cc8ce1baee147decd55960975d6a83cc7,608,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7bc11d546783d2e3b7bb2241d5f43fb2611c3b98,1627488114001,11.0,11,6.57123435670294e+17,1627488126322,2,8,10,0,8,9,11
a20c1103b452a63014185df3f1aae9a106eaef82553d6645a54229a709ee0551,609,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5323a068accf78eaca5ce1a689e8a5591827787c,1627488114001,11.0,11,6.57221363526987e+17,1627488126328,2,10,12,0,11,9,13
586423b4499834c716f4a7b6817377a92072a1c14850fb4b9b4528c9728247f2,610,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xab28121b9d1c7a388e3f756d4326b12a78c6ae0f,1627488114001,11.0,11,6.59416307831736e+17,1627488126356,2,10,15,0,12,1,9
96f1f5b665df1dab25f8ba968616044d5b46cb6c85c03df078baca64ecdf0c96,611,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x76da492c0e49a1d2e69d7d79b6fd0d7c957bdd2b,1627488114001,11.0,11,6.62565444281726e+17,1627488126362,2,10,11,0,9,7,9
237d00d85dd694eda3c83f390337cc1030773fe942b25527863f7f5ab345ce88,612,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd8bd2c0f1ff677215f8b235db85bd5e7f3fbd59d,1627488114002,11.0,11,6.65382009494089e+17,1627488126372,2,10,13,0,11,1,9
d16399b215fe155d6d7ee059f752a3a2bc9cee5e4506733c04c8dcb50b19e5e9,613,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x24d0a28c70bac94698980f2c297ee1cf505f06cb,1627488114002,11.0,11,6.67635316700112e+17,1627488126389,2,10,11,0,10,9,10
f1d90bb96bb9a2288794d666c70cb71a308fd3a9162050ed528ab28e113a8b47,614,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x68d3578bfbeefb9c1e31ce355a29ad3a107f88c5,1627488114002,11.0,11,6.68920886258756e+17,1627488126396,2,5,10,0,8,9,11
222573904fc555185a3b5ed6e26bc3572e8413c4d68564cc9c99dff17f925f4a,615,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x837a2a346557050c8cf0fb24b84aa695e8add19f,1627488114002,11.0,11,6.7506554788047e+17,1627488126403,2,10,15,0,8,0,9
ddca12eabca35cfe52f054ef6d49c0999f98d95d169506bc67023cc97c7129d4,616,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2bcc16248fec82100d969224df6b88525e6048b4,1627488114002,11.0,11,6.7689386174929e+17,1627488126409,2,4,10,0,10,1,9
c37eb4c51ad751fd535363507c0e6f4671b24b951bdbd0f1d252ace8bdc7de19,617,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xaade52902e3d88e6174abe35e042947601413988,1627488114003,11.0,11,6.83788800918014e+17,1627488126415,2,8,10,0,11,9,11
47facbe57e8e688b0490b6bb3252b55bb504d593020565385e5661407bf776e6,618,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1f93892ca56b9a0ab7440eee4f31c6302adb219f,1627488114003,11.0,11,6.89217996762431e+17,1627488126423,2,10,15,0,11,9,9
20812aed92d308853e8d5d4ef0375d4d3b2b1c553c70ece0b21ff98ebf67243c,619,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x821bf5c6cb92b2bfe8a01d7494f669e585a259e2,1627488114003,11.0,11,7.08980339498522e+17,1627488126431,2,2,10,0,12,9,10
3b84b4400c2ec652c801220ddf073acc8b55271fa4e8415af84aee64f6b3106f,620,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x453168cec0ff5b8b56f18e51d1973c979dd32e52,1627488114003,11.0,11,7.29315023168759e+17,1627488126437,2,2,10,0,11,9,13
b8f3a20213309229bf0f31f48fbdbe99227b2398694c10c81ab759c65d688fd4,621,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x49dc75d11428d1d718fc7b71941b71ae6f8bfa3c,1627488114004,11.0,11,7.30740478231125e+17,1627488126446,2,10,12,0,9,0,9
9e69621b94ce3daa5b9734d19aa5b97cce0173f7265717b59f055adcdda0ec6a,622,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb9b373b3776bacfe434e7c2dc66d4ee715d91c0e,1627488114004,11.0,11,7.35295764253722e+17,1627488126457,2,10,14,0,11,9,10
8d3c2677f44bb65949e4241ae010386cbe000a9d7fa13fb49a9ac98b1fbb491c,623,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1cb4d87c5e67d158af4c3a754a010dfa64d78ce8,1627488114004,11.0,11,7.37425832863223e+17,1627488126475,2,8,10,0,10,9,9
d151c0ee792cb2fef83c79761e7752887abe7ed71f55f2028dfafd4ef49e17e2,624,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x25a13687a4501577bc8ad2805889e5de6b9ad003,1627488114004,11.0,11,7.49217098388481e+17,1627488126482,2,3,10,0,3,9,13
6df3957df2035ed5ffa7127df415f64e7830bd1dc737ebfdc4a730ddc6085338,625,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb2e1bfa8b387f904ed907bdd07172664a27d6c04,1627488114004,11.0,11,7.49392668388173e+17,1627488126488,2,4,10,0,4,4,9
1026dc4d1c329720014fe8b9d52e173cf4df12c4ee878359916620b6db830d82,626,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x51f8ecff73486e3161082ddec7fbb5450b45d689,1627488114005,11.0,11,7.53128424631946e+17,1627488126495,2,9,10,0,10,9,9
1443873ce100cf02156ea5cb07b98367a34983e19b3b879050d42e9087ad4135,627,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x99eea495a82e66c97304a6b07fa8cb29eeb781a5,1627488114005,11.0,11,7.53153934254743e+17,1627488126517,2,5,10,0,10,9,14
f515fe9c5a15c45a0d25422bcde5369481f414810f82865668c421f42f39f1bd,628,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0182673de3787e3a77cb1f25fc8b1adedd686465,1627488114005,11.0,11,7.57438728241003e+17,1627488126522,2,5,10,0,11,9,13
8bf3760930910bb9fbe4135959199daca3d061c1f7ec030260cd9cc8aa3d1dc1,629,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf295feadd38e108dfb2c5f327160141a69aad43b,1627488114005,11.0,11,7.69202364597088e+17,1627488126528,2,10,11,0,10,9,10
77b2dd5fb5f8732f0cd7adf587cce3949f9a08a1682cd7fb0e339a15cb350ba7,630,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5c2422a39bcb8e469423ca039cf2b89bbe55e93e,1627488114005,11.0,11,7.71785648364831e+17,1627488126540,2,10,14,0,11,9,11
fba8e7bbccf2fd31ec3dda5cb42b9d8d8f43d4016240d8ddf2a6cae525d183ac,631,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5b40711f65053004dc86f296dd8f09862e00998f,1627488114005,11.0,11,7.73873696552831e+17,1627488126547,2,10,15,0,3,9,14
00b39cfcf4583a939db261bdac2fd759a70a042ef2759fbd55c87c5001f45bcb,632,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2e1a591a3bd5fce3c1e095c205bd202c29541e70,1627488114006,11.0,11,7.87329666319305e+17,1627488126553,2,0,10,0,9,9,12
fc184cd034e6da2a22777cf7aebafc190c17b3aadafe759ba040427abf0ba09b,633,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9dedd6ec380c0fc0058ba1c2a8035e9ba583f34f,1627488114006,11.0,11,7.90129425589376e+17,1627488126560,2,10,15,0,10,9,11
cb2a225d0bd26eeaf4f2b70bccfba65132d0042e1a930fca8b49051fe8b88202,634,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd4dc4b9843c73687bfc779afb40669da5f766ef6,1627488114006,11.0,11,7.93251026046039e+17,1627488126566,2,6,10,0,10,9,10
c945aec4ca1d06b52363805d3076f4759ffdb3286424e76bcc6a491db8481ecd,635,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2b15c5211bda6a867c582080536f6c61766aa5af,1627488114006,11.0,11,7.96050304016269e+17,1627488126582,2,10,15,0,4,3,9
3a71de897f16dbd68aab3f3e6ac56049277401f2ad39bf3fbfe27de89dd88ab9,636,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x251884cf75a54d7d2b783d702c83cc5ee9e718bd,1627488114006,11.0,11,8.01532162841649e+17,1627488126602,2,10,13,0,3,9,13
58ca55eec46a194133ad6d7b14894f09065a5538624f9e0aa2563f29c8109e76,637,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc15fa6d616245a5c7b7d75a6dfdca10c0250bd2b,1627488114006,11.0,11,8.06050528594028e+17,1627488126608,2,10,11,0,6,9,10
f9d48623ea8687bb4014119d89ea46fb421d29d7e811099e3ae5ea9e002991d6,638,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2ef7f41472aaf58725acc818b72f482127511bd7,1627488114006,11.0,11,8.08439214901992e+17,1627488126614,2,7,10,0,10,9,9
afb4dee07b3b559b2279ac4e4d1b2414f6b48c4b529454c131438df96f99b988,639,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x186d45f84ea3942e8c4d72490af86ea347c3a049,1627488114007,11.0,11,8.13708544107388e+17,1627488126621,2,9,10,0,11,9,10
6733e36bbc863fb81d77eff502ed58a9968cf7be8f04439ad54c0dedb2d29a47,640,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x99dd8707e14e7a8d702b2700f6e8072df8ee91d7,1627488114007,11.0,11,8.14802386846042e+17,1627488126627,2,7,10,0,10,9,14
014a808268a6ba5c472e00c92e8c03d1ce161631c2d2d8192f33842b763cfd04,641,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3831a4852c55a662afcfb2a03e8de8d5899ac4f2,1627488114008,11.0,11,8.15642773914509e+17,1627488126634,2,2,10,0,10,9,10
b9325111dc31d6e5aeec73ac943c4bba96a06201a31a6db8931c38ea7ac6b50f,642,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe5cd922132641cf77d8a95de3f3b335ee6d54d71,1627488114008,11.0,11,8.17974489625481e+17,1627488126642,2,1,10,0,9,8,9
868cfab924021048ccdef8adec81bf877ed999d3627071a5bc4ab6f6f7464160,643,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x27a2f708f13cfe24f8e5d6e8b7d8e971d2449ba0,1627488114008,11.0,11,8.24135718669122e+17,1627488126685,2,0,10,0,7,8,9
d2e24c067d5a8a900b22640653fb70ea77624c5840938f5eb8672b564e04a02d,644,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd141b7cb21652ccdef036cbe70de021f31a530ad,1627488114008,11.0,11,8.26613678223835e+17,1627488126690,2,10,13,0,11,1,9
1ae213c8efd6ab90d732b9eda704e2d27f5dd3d211212b7207ea739e9145b829,645,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf178805ea39c903a49e6a465dbd40f22576ae24a,1627488114008,11.0,11,8.27637646649949e+17,1627488126698,2,10,10,0,10,9,11
9f8b37d6a840ba2509e446d77fb5d38e1c50a9b897ff9e362d44949acebc4849,646,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xadbc4b2dc881a1c624ee11c526e818f91378d410,1627488114009,11.0,11,8.34232785049877e+17,1627488126705,2,0,10,0,10,9,11
